Year,State,Collection,Pounds,Species,Confidentiality,Dollars
2000,FLORIDA,Commercial,50,HARVESTFISH,Public,41
2000,FLORIDA,Commercial,100,HAWKWING CONCH,Public,50
2000,FLORIDA,Commercial,100,"HERRING, ROUND",Public,150
2000,FLORIDA,Commercial,24,INSHORE LIZARDFISH,Public,219
2000,FLORIDA,Commercial,130,"JACK, HORSE-EYE",Public,110
2000,FLORIDA,Commercial,74,JAWFISH FAMILY,Public,296
2000,FLORIDA,Commercial,114,KYPHOSUS SECTATOR,Public,141
2000,FLORIDA,Commercial,179,LANTERN BASS,Public,396
2000,FLORIDA,Commercial,8,LESSER ELECTRIC RAY,Public,6
2000,FLORIDA,Commercial,47,LIONS-PAW SCALLOP,Public,27
2000,FLORIDA,Commercial,64,LONGFIN DAMSELFISH,Public,63
2000,FLORIDA,Commercial,110,LONGSNOUT BUTTERFLYFISH,Public,593
2000,FLORIDA,Commercial,220,MANTIS SHRIMPS,Public,968
2000,FLORIDA,Commercial,77,MARBLED GROUPER,Public,151
2000,FLORIDA,Commercial,8,MARGINELLIDAE,Public,23
2000,FLORIDA,Commercial,4,MESOGASTROPODA,Public,2
2000,FLORIDA,Commercial,47,MIDNIGHT PARROTFISH,Public,458
2000,FLORIDA,Commercial,223,MURICIDAE,Public,670
2000,FLORIDA,Commercial,107,NEEDLEFISH FAMILY,Public,350
2000,FLORIDA,Commercial,109,OCELLATED FROGFISH,Public,560
2000,FLORIDA,Commercial,135,OLIVIDAE,Public,141
2000,FLORIDA,Commercial,384,OPAH,Public,384
2000,FLORIDA,Commercial,67,ORANGESPOTTED FILEFISH,Public,118
2000,FLORIDA,Commercial,271,PALYTHOA,Public,112
2000,FLORIDA,Commercial,9,PEPPERMINT BASS,Public,74
2000,FLORIDA,Commercial,497,PERIWINKLES,Public,562
2000,FLORIDA,Commercial,110,PINNIDAE,Public,328
2000,FLORIDA,Commercial,131,"POMFRETS, UNCLASSIFIED",Public,153
2000,FLORIDA,Commercial,189,PUDDINGWIFE (WRASSE),Public,806
2000,FLORIDA,Commercial,823,PURPLE-SPINED SEA URCHIN,Public,624
2000,FLORIDA,Commercial,9,QUEEN PARROTFISH,Public,95
2000,FLORIDA,Commercial,14,RAINBOW PARROTFISH,Public,98
2000,FLORIDA,Commercial,70,"RAYS, BUTTERFLY",Public,447
2000,FLORIDA,Commercial,14,RED BREAM,Public,14
2000,FLORIDA,Commercial,216,REDBAND PARROTFISH,Public,940
2000,FLORIDA,Commercial,24,REDFINGER RUBBLE CRAB,Public,15
2000,FLORIDA,Commercial,420,REDLIP BLENNY,Public,839
2000,FLORIDA,Commercial,27,REDSPOTTED HAWKFISH,Public,73
2000,FLORIDA,Commercial,331,REEF SCORPIONFISH,Public,576
2000,FLORIDA,Commercial,26,REMORA FAMILY,Public,80
2000,FLORIDA,Commercial,185,SADDLED BLENNY,Public,254
2000,FLORIDA,Commercial,350,SAND PERCH,Public,590
2000,FLORIDA,Commercial,100,SARGASSUMFISH,Public,365
2000,FLORIDA,Commercial,703,SCRAWLED COWFISH,Public,677
2000,FLORIDA,Commercial,39,SCRAWLED FILEFISH,Public,169
2000,FLORIDA,Commercial,8,"SEA BASS, BANK",Public,6
2000,FLORIDA,Commercial,309,SEAHORSE GENUS,Public,682
2000,FLORIDA,Commercial,41,SERPULIDAE,Public,58
2000,FLORIDA,Commercial,6,SHARK EYE,Public,60
2000,FLORIDA,Commercial,14,SHARKSUCKER,Public,50
2000,FLORIDA,Commercial,193,"SHRIMP, ROCK",Public,351
2000,FLORIDA,Commercial,148,SLIPPERY DICK,Public,576
2000,FLORIDA,Commercial,634,"SNAIL, MOON",Public,603
2000,FLORIDA,Commercial,904,SNAPPER CARIBBEAN RED,Public,983
2000,FLORIDA,Commercial,538,"SNAPPER, BLACK",Public,457
2000,FLORIDA,Commercial,17,"SNAPPER, MAHOGANY",Public,45
2000,FLORIDA,Commercial,22,"SNAPPER, SCHOOLMASTER",Public,41
2000,FLORIDA,Commercial,87,SOUTHERN PUFFER,Public,583
2000,FLORIDA,Commercial,1,SOUTHERN STARGAZER,Public,12
2000,FLORIDA,Commercial,15,SOUTHERN STINGRAY,Public,750
2000,FLORIDA,Commercial,37,SPIROBRANCHUS GIGANTEUS,Public,77
2000,FLORIDA,Commercial,386,SPOTFIN BUTTERFLYFISH,Public,934
2000,FLORIDA,Commercial,452,SPOTFIN JAWFISHES,Public,188
2000,FLORIDA,Commercial,802,SPOTTED CLEANER SHRIMP,Public,854
2000,FLORIDA,Commercial,40,SPOTTED DRUM,Public,346
2000,FLORIDA,Commercial,88,SPOTTED GOATFISH,Public,243
2000,FLORIDA,Commercial,1,SPOTTED SPINY LOBSTER,Public,8
2000,FLORIDA,Commercial,575,SQUIRRELFISHES,Public,711
2000,FLORIDA,Commercial,66,STARGAZER FAMILY,Public,17
2000,FLORIDA,Commercial,120,STOPLIGHT PARROTFISH,Public,990
2000,FLORIDA,Commercial,250,THREESPOT DAMSELFISH,Public,391
2000,FLORIDA,Commercial,24,"TILEFISH, GOLDFACE",Public,40
2000,FLORIDA,Commercial,470,"TILEFISH, SAND",Public,788
2000,FLORIDA,Commercial,818,TOADFISHES,Public,874
2000,FLORIDA,Commercial,205,TOBACCOFISH,Public,627
2000,FLORIDA,Commercial,65,"TRIGGERFISH, QUEEN",Public,682
2000,FLORIDA,Commercial,24,TRUMPETFISH,Public,98
2000,FLORIDA,Commercial,40,TWOSPOT CARDINALFISH,Public,75
2000,FLORIDA,Commercial,96,ULOTRICHALES,Public,139
2000,FLORIDA,Commercial,13,WRASSE BLENNY,Public,41
2000,FLORIDA,Commercial,53,XYRICHTYS,Public,108
2000,FLORIDA,Commercial,79,YELLOW STINGRAY,Public,476
2000,FLORIDA,Commercial,7,YELLOWTAIL REEFFISH,Public,11
2000,GEORGIA,Commercial,471,"CRAB, FLORIDA STONE CLAWS",Public,345
2000,LOUISIANA,Commercial,413,BARRACUDAS,Public,333
2000,LOUISIANA,Commercial,939,"CATFISHES, SEA",Public,175
2000,LOUISIANA,Commercial,28,"EEL, CONGER",Public,24
2000,LOUISIANA,Commercial,110,"HIND, ROCK",Public,175
2000,LOUISIANA,Commercial,502,"HIND, SPECKLED",Public,880
2000,LOUISIANA,Commercial,130,"JACK, BLACK",Public,79
2000,LOUISIANA,Commercial,68,"JACK, HORSE-EYE",Public,57
2000,LOUISIANA,Commercial,9,PARROTFISHES,Public,11
2000,LOUISIANA,Commercial,153,"POMPANO, AFRICAN",Public,50
2000,LOUISIANA,Commercial,127,"PORGY, KNOBBED",Public,158
2000,LOUISIANA,Commercial,373,"RUNNER, RAINBOW",Public,199
2000,LOUISIANA,Commercial,108,"SCORPIONFISH, SPOTTED",Public,104
2000,LOUISIANA,Commercial,81,SCORPIONFISHES,Public,104
2000,LOUISIANA,Commercial,386,SEA CHUBS,Public,201
2000,LOUISIANA,Commercial,145,"SHRIMP, DENDROBRANCHIATA",Public,290
2000,LOUISIANA,Commercial,155,"SHRIMP, FW",Public,225
2000,LOUISIANA,Commercial,304,"SHRIMP, ROCK",Public,578
2000,LOUISIANA,Commercial,102,"SNAPPER, BLACKFIN",Public,137
2000,LOUISIANA,Commercial,387,"SNAPPER, CUBERA",Public,417
2000,LOUISIANA,Commercial,80,"SNAPPER, MUTTON",Public,142
2000,LOUISIANA,Commercial,165,"SNAPPER, YELLOWTAIL",Public,325
2000,LOUISIANA,Commercial,540,SQUIDS,Public,381
2000,LOUISIANA,Commercial,210,SQUIRRELFISHES,Public,126
2000,LOUISIANA,Commercial,228,"TILEFISH, BLUELINE",Public,194
2000,LOUISIANA,Commercial,69,"TILEFISH, SAND",Public,47
2000,LOUISIANA,Commercial,796,WENCHMAN,Public,524
2000,MARYLAND,Commercial,96,AMBERJACK,Public,49
2000,MARYLAND,Commercial,910,"HAKE, RED",Public,222
2000,MARYLAND,Commercial,110,"HAKES, RED AND WHITE",Public,26
2000,MARYLAND,Commercial,262,LEATHERJACKETS,Public,160
2000,MARYLAND,Commercial,57,"POMPANO, FLORIDA",Public,30
2000,MARYLAND,Commercial,192,"SHARK, DUSKY",Public,55
2000,MARYLAND,Commercial,528,"SHARK, LONGFIN MAKO",Public,689
2000,MARYLAND,Commercial,751,"SHARK, SILKY",Public,313
2000,MARYLAND,Commercial,36,STURGEONS,Public,110
2000,MARYLAND,Commercial,142,SUCKERS,Public,73
2000,MARYLAND,Commercial,50,TARPON,Public,25
2000,MARYLAND,Commercial,209,TERRAPINS,Public,90
2000,MARYLAND,Commercial,5,TOADFISHES,Public,3
2000,MARYLAND,Commercial,28,"TURTLE, TERRAPIN",Public,28
2000,MASSACHUSETTS,Commercial,739,CUNNER,Public,216
2000,MASSACHUSETTS,Commercial,407,LEATHERJACKETS,Public,337
2000,MASSACHUSETTS,Commercial,527,"SEATROUT, WEAKFISH",Public,398
2000,MASSACHUSETTS,Commercial,268,"SHAD, AMERICAN",Public,52
2000,MASSACHUSETTS,Commercial,160,TILEFISHES,Public,286
